Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
DS Automobiles DS 4,47000,PLN,Prywatne,DS Automobiles,DS 4,,2016,93 500 km,1 199 cm3,Benzyna,130 KM,Kompakt,Manualna,4,5,Granatowy,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds4-crossback-z-polski-i-bezwypadkowy-ID6Gm4Pq.html
DS Automobiles DS 5,46900,PLN,Prywatne,DS Automobiles,DS 5,,2015,208 000 km,1 997 cm3,Diesel,150 KM,Kompakt,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-2-0-150km-rej-pl-alu-skora-navi-xenon-ledy-panorama-kamera-cofania-ID6GnHD8.html
DS Automobiles DS 3,58999,PLN,Prywatne,DS Automobiles,DS 3,,2018,108 000 km,1 598 cm3,Benzyna,208 KM,Auta małe,Manualna,3,5,Czarny,Używane,Tak,,,Tak,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-3-ds3-performance-black-edition-1-6-thp-208km-ID6Gj07r.html
DS Automobiles DS 7 Crossback 1.6 E-Tense 4x4 Grand Chic,155000,PLN,Prywatne,DS Automobiles,DS 7 Crossback,1.6 E-Tense 4x4 Grand Chic,2020,46 885 km,1 598 cm3,Hybryda Plug-in,200 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-hybryda-plug-in-300km-4x4-od-osoby-prywatnej-na-gwarancji-producenta-ID6GoM72.html
DS Automobiles DS 5,48900,PLN,Prywatne,DS Automobiles,DS 5,,2015,222 000 km,1 997 cm3,Diesel,181 KM,Kompakt,Automatyczna,5,5,Srebrny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-zadbany-ds5-2015r-180km-2-0-hdi-ID6GoLQ0.html
DS Automobiles DS 3,34900,PLN,Prywatne,DS Automobiles,DS 3,,2016,119 500 km,1 560 cm3,Diesel,99 KM,Auta małe,Manualna,3,5,Czerwony,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-3-ID6GlI4a.html
DS Automobiles DS 4 Crossback,43900,PLN,Firma,DS Automobiles,DS 4 Crossback,,2016,204 747 km,1 560 cm3,Diesel,115 KM,Kompakt,Manualna,5,5,Czarny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-crossback-1-6e-hdi-oplacony-bezwypadkowy-skoraserwisvip-gwarancja24miesiace-ID6Gp9Ec.html
DS Automobiles DS 4,139900,PLN,Firma,DS Automobiles,DS 4,,2022,10 000 km,1 598 cm3,Hybryda Plug-in,225 KM,Kombi,Automatyczna,5,5,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-performance-lineetense-ID6GlHW0.html
DS Automobiles DS 7 Crossback 2.0 BlueHDi Grand Chic,89999,PLN,Prywatne,DS Automobiles,DS 7 Crossback,2.0 BlueHDi Grand Chic,2018,135 000 km,1 997 cm3,Diesel,177 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-bluehdi-rivoli-ID6GmgHm.html
DS Automobiles DS 7 Crossback,261865,PLN,Firma,DS Automobiles,DS 7 Crossback,,2023,1 km,1 598 cm3,Hybryda,300 KM,SUV,Automatyczna,5,5,Inny kolor,Nowe,,4x4 (dołączany automatycznie),,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-wyprzedaz-2023-topowa-wersja-opera-300km-4x4-ID6G31yr.html
DS Automobiles DS 7 Crossback 2.0 BlueHDi Grand Chic,99900,PLN,Firma,DS Automobiles,DS 7 Crossback,2.0 BlueHDi Grand Chic,2018,160 000 km,1 997 cm3,Diesel,177 KM,SUV,Automatyczna,5,5,Szary,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-ds7-rivoli-automat-kamera360-ful-led-skora-blis-radary-asystenci-ID6Go90F.html
DS Automobiles DS 4 1.2 PureTech Trocadero,134900,PLN,Firma,DS Automobiles,DS 4,1.2 PureTech Trocadero,2023,5 km,1 199 cm3,Benzyna,130 KM,Kompakt,Automatyczna,5,5,Czerwony,Nowe,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-ds4-trocadero-rouge-velvet-ID6FHxCD.html
DS Automobiles DS 7 Crossback 2.0 BlueHDi Grand Chic,125900,PLN,Prywatne,DS Automobiles,DS 7 Crossback,2.0 BlueHDi Grand Chic,2020,94 000 km,1 997 cm3,Diesel,177 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-samochod-z-trzy-miesieczna-gwarancja-ID6GnGjm.html
DS Automobiles DS 9,199900,PLN,Firma,DS Automobiles,DS 9,,2022,5 km,1 598 cm3,Benzyna,225 KM,Sedan,Automatyczna,4,4,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-9-rivoli-2022r-225-km-limousine-rivoli-matrix-ID6GmGid.html
DS Automobiles DS 4,145000,PLN,Firma,DS Automobiles,DS 4,,2023,5 km,1 199 cm3,Benzyna,130 KM,SUV,Automatyczna,5,5,Szary,Nowe,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-trocadero-pure-tech-130-km-2023r-trocadero-ID6GmGgd.html
DS Automobiles DS 3,14900,PLN,Firma,DS Automobiles,DS 3,,2017,48 000 km,1 200 cm3,Benzyna,110 KM,Auta małe,Manualna,3,5,Czerwony,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-3-ds3-1-2-benzyna-2017-rok-poduszki-cale-francja-ID6EN5vD.html
DS Automobiles DS 5,51900,PLN,Firma,DS Automobiles,DS 5,,2017,169 937 km,1 560 cm3,Diesel,116 KM,Kompakt,Manualna,5,5,Czarny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-oplacony-bezwypadkowy-klimatron-skora-serwis-navi-gwarancja24miesiace-ID6GmGbF.html
DS Automobiles DS 5,27500,PLN,Firma,DS Automobiles,DS 5,,2014,143 500 km,1 998 cm3,Diesel,163 KM,Auta miejskie,Automatyczna,5,5,Złoty,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-5-headup-automat-panorama-kamera-ID6G18H4.html
DS Automobiles DS 7 Crossback 1.5 BlueHDi Bastille,71000,PLN,Firma,DS Automobiles,DS 7 Crossback,1.5 BlueHDi Bastille,2019,177 000 km,1 499 cm3,Diesel,130 KM,SUV,Automatyczna,5,5,Szary,Używane,,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-1-5-diesel2019automatokazjaserwisowany-ID6Gk3y9.html
DS Automobiles DS 7 Crossback,290000,PLN,Firma,DS Automobiles,DS 7 Crossback,,2023,5 013 km,1 598 cm3,Hybryda,300 KM,SUV,Automatyczna,5,5,Srebrny,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-1-6-e-tense-4x4-la-premiere-aut-ID6GmFIF.html
DS Automobiles DS 4 1.5 BlueHDi Rivoli,189999,PLN,Firma,DS Automobiles,DS 4,1.5 BlueHDi Rivoli,2023,3 km,1 499 cm3,Diesel,130 KM,Kompakt,Automatyczna,5,5,Biały,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-1-5-bluehdi-rivoli-aut-ID6GmFI0.html
DS Automobiles DS 7 Crossback,209999,PLN,Firma,DS Automobiles,DS 7 Crossback,,2022,28 413 km,1 598 cm3,Hybryda,300 KM,SUV,Automatyczna,5,5,Biały,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-7-crossback-hybryda-300km-4x4-e-tense-4x4-louvre-ID6GmFH5.html
DS Automobiles DS 4,172000,PLN,Firma,DS Automobiles,DS 4,,2023,5 km,1 199 cm3,Benzyna,130 KM,SUV,Automatyczna,5,5,Czarny,Nowe,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ds-automobiles-ds-4-performance-line-plus-2023r-matrix-focal-night-vision-ID6GnFrg.html
