Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Daewoo Nubira,2500,PLN,Firma,Daewoo,Nubira,,1999,185 689 km,1 998 cm3,Benzyna,133 KM,Sedan,Manualna,4,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-nubira-bialoleka-2-0-benzyna-cdx-1-wlasciciel-1999-rok-komis-tysiak-ID6G3KK5.html
Daewoo Lanos 1.5 S,4000,PLN,Prywatne,Daewoo,Lanos,1.5 S,1998,147 000 km,1 498 cm3,Benzyna,86 KM,Sedan,Manualna,4,5,Niebieski,Używane,Tak,Na przednie koła,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-samochod-osobowy-daewoo-lanos-1-5s-ID6GwMz8.html
Daewoo Tico,5300,PLN,Prywatne,Daewoo,Tico,,2000,91 000 km,796 cm3,Benzyna,41 KM,Auta małe,Manualna,5,5,Pomarańczowy,Używane,Tak,Na przednie koła,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-garazowany-w-jednej-rodzinie-od-nowosci-ID6GuxV4.html
Daewoo Matiz 1.0 SE,3000,PLN,Prywatne,Daewoo,Matiz,1.0 SE,2004,159 000 km,995 cm3,Benzyna,63 KM,Auta miejskie,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,"8,80 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-matiz-1-0-2004-oplaty-na-rok-ID6Gx6g2.html
Daewoo Tico 800 SX,3300,PLN,Prywatne,Daewoo,Tico,800 SX,1999,144 000 km,796 cm3,Benzyna,41 KM,Auta małe,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-sx-800-salon-polska-1-wlasciciel-wazne-oplaty-bez-rdzy-ID6GwIsS.html
Daewoo Chairman CM 600 L,26900,PLN,Firma,Daewoo,Chairman,CM 600 L,1999,370 000 km,3 199 cm3,Benzyna+LPG,220 KM,Sedan,Automatyczna,4,,Czarny,Używane,,,17 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-chairman-ID6GvZGJ.html
Daewoo Matiz Joy (airk),6500,PLN,Prywatne,Daewoo,Matiz,Joy (airk),2005,119 000 km,796 cm3,Benzyna+LPG,52 KM,Auta małe,Manualna,5,5,Bordowy,Używane,Tak,Na przednie koła,8 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-fso-matiz-ID6Gidrg.html
Daewoo Kalos,9600,PLN,Firma,Daewoo,Kalos,,2003,151 000 km,1 399 cm3,Benzyna,94 KM,Auta miejskie,Automatyczna,5,,Szary,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-kalos-automat-klima-ID6GwFlX.html
Daewoo Matiz Friend,2600,PLN,Prywatne,Daewoo,Matiz,Friend,2004,138 000 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-matiz-800cm3-ekonomiczny-ID6GvXfx.html
"Daewoo Lanos 1.6 SX (air2,abs,klm)",5200,PLN,Prywatne,Daewoo,Lanos,"1.6 SX (air2,abs,klm)",1999,78 000 km,1 598 cm3,Benzyna,106 KM,Sedan,Manualna,5,,Zielony,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-daewoo-lanos-1-6-106-km-abs-full-elektryka-ID6Ga0Pg.html
Daewoo Matiz Life,3000,PLN,Prywatne,Daewoo,Matiz,Life,2002,70 000 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Zielony,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-sprzedam-daewoo-matiz-pierwszy-wlasciciel-ID6GtXMk.html
Daewoo Rezzo 2.0 CDX,3800,PLN,Prywatne,Daewoo,Rezzo,2.0 CDX,2004,154 591 km,1 998 cm3,Benzyna,121 KM,Minivan,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,12 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-rezzo-daewoo-rezzo-stan-dobry-ID6Gwyuz.html
Daewoo Rezzo,6900,PLN,Firma,Daewoo,Rezzo,,2002,152 000 km,1 598 cm3,Benzyna,105 KM,Kombi,Manualna,5,5,Błękitny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-rezzo-klimatyzacja-serwis-po-oplatach-ID6GvOKL.html
Daewoo Matiz Life,2100,PLN,Prywatne,Daewoo,Matiz,Life,1999,77 000 km,796 cm3,Benzyna,52 KM,Minivan,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-ID6GvOHS.html
Daewoo Lanos 1.5 SE,2460,PLN,Prywatne,Daewoo,Lanos,1.5 SE,1999,228 980 km,1 498 cm3,Benzyna+LPG,100 KM,Sedan,Manualna,5,5,Bordowy,Używane,Tak,Na przednie koła,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-sprzedam-daewoo-lanos-ID6GvLC8.html
Daewoo Matiz Joy,1500,PLN,Prywatne,Daewoo,Matiz,Joy,2000,66 849 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Pomarańczowy,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-ID6GvKw9.html
Daewoo Lacetti 1.8 CDX,6000,PLN,Prywatne,Daewoo,Lacetti,1.8 CDX,2004,238 120 km,1 799 cm3,Benzyna,122 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"9,80 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-lacetti-zadbany-bez-korozji-dwa-komplety-kol-ID6Gwr9o.html
Daewoo Tico 800 SX,3900,PLN,Prywatne,Daewoo,Tico,800 SX,1999,56 233 km,796 cm3,Benzyna,41 KM,Auta małe,Manualna,5,5,Brązowy,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-okazja-przebieg-56tys-salon-polska-zadbany-immobilizer-ID6GvEEh.html
Daewoo Matiz Life,3500,PLN,Prywatne,Daewoo,Matiz,Life,2001,68 050 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Zielony,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-daewoo-matiz-life-ID6GtZ7t.html
Daewoo Kalos 1.4 SX,7900,PLN,Prywatne,Daewoo,Kalos,1.4 SX,2004,89 000 km,1 399 cm3,Benzyna,94 KM,Auta małe,Manualna,5,,Srebrny,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-kalos-pierwszy-wlasciciel-aso-klima-ID6GvEgZ.html
Daewoo Nexia 1.5 GTX,6200,PLN,Prywatne,Daewoo,Nexia,1.5 GTX,1997,41 000 km,1 498 cm3,Benzyna,90 KM,Sedan,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/daewoo-nexia-daewoo-nexia-1-wlasciciel-salon-41000-km-ID6GwpDw.html
Daewoo Matiz,2200,PLN,Prywatne,Daewoo,Matiz,,2004,99 000 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,5,Niebieski,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-800cm3-benzyna-zamiana-salonpl-zadbany-wwa-komis-green-light-ID6Gk2ZP.html
Daewoo Tico 800 DX,2150,PLN,Prywatne,Daewoo,Tico,800 DX,1996,101 966 km,796 cm3,Benzyna,41 KM,Auta małe,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-tico-daewoo-tico-ID6GvDxR.html
Daewoo Matiz Style,5000,PLN,Prywatne,Daewoo,Matiz,Style,2000,48 000 km,796 cm3,Benzyna,52 KM,Auta małe,Manualna,5,,Czarny,Używane,Tak,Na przednie koła,8 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-matiz-matiz-pierwszy-wlasciciel-salon-polska-ID6Gwnro.html
Daewoo Nubira 1.6 SX,5500,PLN,Prywatne,Daewoo,Nubira,1.6 SX,2004,341 000 km,1 598 cm3,Benzyna+LPG,109 KM,Sedan,Manualna,4,5,Srebrny,Używane,Tak,Na przednie koła,"9,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/daewoo-nubira-daewoo-nubira-ii-sx-j200-1-6-lpg-ID6GvviK.html
Daewoo Lanos 1.5 S,3200,PLN,Prywatne,Daewoo,Lanos,1.5 S,1998,112 902 km,1 498 cm3,Benzyna,86 KM,Kompakt,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,10 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/daewoo-lanos-1-5s-112-tys-km-przebiegu-ID6Gvv1S.html
