Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Smart Fortwo electric drive,74900,PLN,Firma,Smart,Fortwo,electric drive,2020,36 941 km,,Elektryczny,82 KM,Kabriolet,Automatyczna,3,2,Szary,Używane,,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-eq-fortwo-ID6G81C5.html
Smart Forfour electric drive pulse,47500,PLN,Prywatne,Smart,Forfour,electric drive pulse,2018,51 000 km,,Elektryczny,82 KM,Auta małe,Automatyczna,5,4,Czarny,Używane,Tak,Na tylne koła,,,,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-smart-forfour-eq-elektryk-zasilany-230v-ID6GhJYV.html
Smart Fortwo coupe passion,43900,PLN,Firma,Smart,Fortwo,coupe passion,2017,51 150 km,999 cm3,Benzyna,71 KM,Auta małe,Automatyczna,3,2,Czarny,Używane,,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-salon-polska-automat-super-stan-niski-przebieg-fv-23-ID6Gme34.html
Smart Fortwo & passion,7999,PLN,Prywatne,Smart,Fortwo,& passion,2006,106 500 km,698 cm3,Benzyna,61 KM,Kabriolet,Automatyczna,2,,Czarny,Używane,,,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ID6FNc2O.html
Smart Fortwo & passion,17500,PLN,Prywatne,Smart,Fortwo,& passion,2009,133 000 km,999 cm3,Benzyna,84 KM,Auta małe,Automatyczna,2,2,Niebieski,Używane,Tak,Na tylne koła,6 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-84km-turbo-wspomaganie-klima-elektryka-ID6GaiUX.html
Smart Fortwo coupe EQ,65000,PLN,Prywatne,Smart,Fortwo,coupe EQ,2021,15 000 km,,Elektryczny,82 KM,Auta małe,Automatyczna,2,2,Biały,Używane,Tak,Na tylne koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-smart-eq-fortwo-cabrio-bialy-ID6Gk23i.html
Smart Forfour,35900,PLN,Prywatne,Smart,Forfour,,2018,67 600 km,999 cm3,Benzyna,71 KM,Auta małe,Manualna,5,4,Biały,Używane,Tak,Na tylne koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-2018-salon-pl-benzyna-export-31-000-ID6GmaCY.html
Smart Fortwo & pulse cdi,5900,PLN,Firma,Smart,Fortwo,& pulse cdi,2008,102 000 km,799 cm3,Diesel,45 KM,Auta małe,Automatyczna,2,2,Błękitny,Używane,,Na tylne koła,4 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-ID6GpLKz.html
Smart Fortwo,11500,PLN,Firma,Smart,Fortwo,,2010,126 000 km,999 cm3,Benzyna,61 KM,Auta małe,Automatyczna,2,2,Srebrny,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-fortwo-1-wl-z-de-zarejestrowany-serwisowany-nawigacja-ID6GpLtA.html
Smart Forfour passion,28900,PLN,Prywatne,Smart,Forfour,passion,2015,115 000 km,999 cm3,Benzyna,71 KM,Auta małe,Manualna,5,4,Czarny,Używane,Tak,Na tylne koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/smart-forfour-klima-otwierany-dach-grzane-siedzenia-niski-przebieg-ID6GmZNh.html
