Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Saab 9-3 1.9 TiD Sport Kombi DPF Linear,20000,PLN,Prywatne,Saab,9-3,1.9 TiD Sport Kombi DPF Linear,2010,245 000 km,1 910 cm3,Diesel,150 KM,Kombi,Manualna,5,5,Granatowy,Używane,Tak,Na przednie koła,"7,80 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-ID6GpFm8.html
Saab 9-7X 4.2i,8999,PLN,Prywatne,Saab,9-7X,4.2i,2006,250 000 km,4 160 cm3,Benzyna,290 KM,SUV,Automatyczna,5,5,Czarny,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-7x-saab-97x-tanio-stan-bardzo-dobry-ID6Gnaky.html
Saab 9-3X,7200,PLN,Prywatne,Saab,9-3X,,2006,340 000 km,1 910 cm3,Diesel,120 KM,Sedan,Manualna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3x-sprzedam-saab-ID6GpEUo.html
Saab 9-3X,12500,PLN,Prywatne,Saab,9-3X,,2006,285 193 km,1 910 cm3,Diesel,149 KM,Sedan,Automatyczna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3x-saab-9-3-aero-1-9-tdi-ID6Goz0u.html
Saab 9-3 1.9TiD PF Arc,5999,PLN,Prywatne,Saab,9-3,1.9TiD PF Arc,2005,356 120 km,1 910 cm3,Diesel,120 KM,Sedan,Manualna,4,5,Szary,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-niesprawny-ale-ladny-ID6GoyQ8.html
Saab 9-3,10599,PLN,Prywatne,Saab,9-3,,1999,250 000 km,1 985 cm3,Benzyna,130 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-2-0i-130-km-benzyna-zadbany-ID6GpCWk.html
Saab 9-5,35900,PLN,Firma,Saab,9-5,,2010,240 245 km,1 998 cm3,Diesel,160 KM,Sedan,Automatyczna,4,5,Srebrny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-5-ID6Gn9QW.html
Saab 9-3 2.0T Vector BioPower Euro5,23000,PLN,Prywatne,Saab,9-3,2.0T Vector BioPower Euro5,2011,343 330 km,1 998 cm3,Benzyna+LPG,175 KM,Sedan,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-93-ostatni-rok-produkcji-2011-2-0t-lpg-ID6GlWzF.html
Saab 9-3X,17500,PLN,Prywatne,Saab,9-3X,,2000,153 135 km,1 985 cm3,Benzyna,130 KM,Kabriolet,Manualna,2,4,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/saab-9-3x-saab-9-3-ID6GpBF8.html
Saab 9-3 1.9 TiD Sport Kombi DPF Linear,12500,PLN,Firma,Saab,9-3,1.9 TiD Sport Kombi DPF Linear,2007,307 000 km,1 910 cm3,Diesel,120 KM,Kombi,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,"7,30 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-1-9tidlinearnaviskoranowa-dwumasa-sprzeglobezwypadekserwis-aso-ID6G00ho.html
Saab 9-3 1.9 TiD Sport Kombi DPF Linear,5500,PLN,Prywatne,Saab,9-3,1.9 TiD Sport Kombi DPF Linear,2006,302 000 km,1 910 cm3,Diesel,150 KM,Sedan,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,8 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/saab-9-3-saab-9-3-tdi-ID6GpBn3.html
