Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Kia Sportage,59000,PLN,Prywatne,Kia,Sportage,,2018,120 000 km,1 598 cm3,Diesel,136 KM,SUV,Automatyczna,5,5,Szary,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-pierwszy-wlasciciel-auto-bez-silnika-ID6Gp1OR.html
Kia Sportage,87500,PLN,Firma,Kia,Sportage,,2019,50 000 km,1 591 cm3,Benzyna,132 KM,SUV,Manualna,5,5,Beżowy,Używane,,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-1-6gdi-salon-polska-pierwszy-wlasciciel-bezwypadkowy-ID6GpOje.html
Kia Ceed Cee'd 1.6 CRDi Smart,33900,PLN,Prywatne,Kia,Ceed,Cee'd 1.6 CRDi Smart,2017,242 200 km,1 582 cm3,Diesel,110 KM,Kombi,Manualna,5,5,Srebrny,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-biznes-line-pierwszy-wlasciciel-w-polsce-euro-6-ID6Gkb4J.html
Kia Sportage 2.0 CRDI 2WD Spirit,67900,PLN,Prywatne,Kia,Sportage,2.0 CRDI 2WD Spirit,2016,137 286 km,1 995 cm3,Diesel,136 KM,SUV,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,7 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-auto-bezwypadkowe-wersja-gt-line-ID6FZ63B.html
Kia Sportage 1.6 GDI Business Line 2WD,62500,PLN,Prywatne,Kia,Sportage,1.6 GDI Business Line 2WD,2015,84 000 km,1 591 cm3,Benzyna,135 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-84-000-pierwszy-wlasciciel-bogata-wersja-ID6Gp2u0.html
Kia Sportage,52000,PLN,Prywatne,Kia,Sportage,,2012,59 500 km,1 591 cm3,Benzyna,135 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-ID6Gl8Jf.html
Kia Pro_cee'd ProCeed 1.5 T-GDI GT Line,140400,PLN,Firma,Kia,Pro_cee'd,ProCeed 1.5 T-GDI GT Line,2024,5 km,1 482 cm3,Benzyna,160 KM,Kombi,Manualna,5,,Czarny,Nowe,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-pro-ceed-gt-line-tec-aeb-1-5-t-gdi-160km-6mt-od-reki-ID6GpezW.html
Kia Sportage 1.6 GDI L Business Line 2WD,65900,PLN,Prywatne,Kia,Sportage,1.6 GDI L Business Line 2WD,2016,95 000 km,1 591 cm3,Benzyna,132 KM,SUV,Manualna,5,5,Biały,Używane,Tak,Na przednie koła,5 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-sportage-kia-sportage-2016-nowy-model-ksenony-nawigacja-kamera-95000-tys-km-ID6GdjwT.html
Kia Soul EV,47400,PLN,Prywatne,Kia,Soul,EV,2017,117 500 km,,Elektryczny,110 KM,SUV,Automatyczna,5,5,Niebieski,Używane,Tak,,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-soul-kia-soul-ev-skora-navi-podgrzewana-kierownica-200-km-zasiegu-ID6FN90n.html
Kia Ceed,16900,PLN,Prywatne,Kia,Ceed,,2007,225 000 km,1 582 cm3,Diesel,115 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/kia-ceed-1-6-115-bez-dpfa-i-dwumasy-bezwypadkowa-zadbana-niski-przebieg-ID6Gk9lo.html
