Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Volvo XC 60 T5 AWD Inscription,171000,PLN,Prywatne,Volvo,XC 60,T5 AWD Inscription,2021,14 300 km,1 969 cm3,Benzyna,254 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),9 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc-60-biala-perla-ID6GmwO6.html
Volvo XC 90 T6 AWD Momentum 7os,169000,PLN,Prywatne,Volvo,XC 90,T6 AWD Momentum 7os,2018,100 000 km,1 969 cm3,Benzyna,320 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-ID6FuMsk.html
Volvo V40 D2 R-Design,44900,PLN,Firma,Volvo,V40,D2 R-Design,2015,229 000 km,1 560 cm3,Diesel,115 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-1-6-115psr-designskoraxenonnavipfoteleperfekcyjny-stan-ID6GoSoQ.html
Volvo S90 T5 Momentum,49500,PLN,Prywatne,Volvo,S90,T5 Momentum,2018,130 000 km,1 969 cm3,Benzyna,254 KM,Sedan,Automatyczna,4,5,Biały,Używane,Tak,Na przednie koła,,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-s90-volvo-s90-2018r-uszkodzony-ID6GplRE.html
Volvo XC 40,39900,PLN,Prywatne,Volvo,XC 40,,2018,67 000 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,,Czarny,Używane,Tak,4x4 (stały),,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-ID6FHENy.html
Volvo V50,18900,PLN,Firma,Volvo,V50,,2008,218 650 km,1 798 cm3,Benzyna,125 KM,Kombi,Manualna,5,5,Czarny,Używane,,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v50-1-8i-125km-xenon-skora-el-fotel-potwierdzony-przebieg-ID6GmwPX.html
Volvo XC 60 T5 AWD Inscription,171000,PLN,Prywatne,Volvo,XC 60,T5 AWD Inscription,2021,14 300 km,1 969 cm3,Benzyna,254 KM,SUV,Automatyczna,5,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),9 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc-60-biala-perla-ID6GmwO6.html
Volvo XC 90 T6 AWD Momentum 7os,169000,PLN,Prywatne,Volvo,XC 90,T6 AWD Momentum 7os,2018,100 000 km,1 969 cm3,Benzyna,320 KM,SUV,Automatyczna,5,7,Czarny,Używane,Tak,4x4 (dołączany automatycznie),10 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-ID6FuMsk.html
Volvo V40 D2 R-Design,44900,PLN,Firma,Volvo,V40,D2 R-Design,2015,229 000 km,1 560 cm3,Diesel,115 KM,Kompakt,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,4 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-1-6-115psr-designskoraxenonnavipfoteleperfekcyjny-stan-ID6GoSoQ.html
Volvo S40,19500,PLN,Prywatne,Volvo,S40,,2010,330 000 km,1 984 cm3,Diesel,149 KM,Sedan,Manualna,5,5,Czarny,Używane,,Na przednie koła,7 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-s40-volvo-s40-d3-2-0-ID6G6b2V.html
Volvo XC 60 D5 AWD,42000,PLN,Prywatne,Volvo,XC 60,D5 AWD,2009,280 000 km,2 400 cm3,Diesel,185 KM,SUV,Manualna,5,5,Czarny,Używane,,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc60-ID6GonRM.html
Volvo V40 CC D3 Drive-E Ocean Race,61500,PLN,Prywatne,Volvo,V40,CC D3 Drive-E Ocean Race,2018,156 000 km,1 969 cm3,Diesel,150 KM,Kompakt,Manualna,5,,Szary,Używane,Tak,,4 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-volvo-v40-r-design-euro-6-ID6GhR7A.html
Volvo XC 40 T3 Inscription,99999,PLN,Prywatne,Volvo,XC 40,T3 Inscription,2021,205 000 km,1 477 cm3,Benzyna,163 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-bezwypadkowy-salon-polska-ID6GnVS7.html
Volvo XC 60 D4 Inscription,127500,PLN,Prywatne,Volvo,XC 60,D4 Inscription,2018,158 500 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,Na przednie koła,5 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-d4-inscription-ID6GbnQi.html
Volvo V60 D2 Momentum,32900,PLN,Prywatne,Volvo,V60,D2 Momentum,2011,250 000 km,1 560 cm3,Diesel,115 KM,Kombi,Manualna,5,5,Czarny,Używane,,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v60-1-6-hdimozliwa-zamianasuper-stanzarejestrowanegwarancja-ID6FHIzU.html
Volvo V40 D3 Summum,39900,PLN,Prywatne,Volvo,V40,D3 Summum,2013,240 000 km,1 984 cm3,Diesel,150 KM,Kompakt,Manualna,5,5,Szary,Używane,Tak,Na przednie koła,5 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-volvo-40-summum-ID6GmV9p.html
Volvo XC 90,336000,PLN,Prywatne,Volvo,XC 90,,2022,30 950 km,1 969 cm3,Diesel,235 KM,SUV,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-volvo-xc90-b5-awd-cesja-leasingu-ID6GgpRy.html
Volvo XC 60 D4 Drive-E Summum,103000,PLN,Prywatne,Volvo,XC 60,D4 Drive-E Summum,2016,140 000 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,5,Brązowy,Używane,Tak,Na przednie koła,5 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-volvo-xc-60-ID6GplLw.html
Volvo XC 60,61600,PLN,Prywatne,Volvo,XC 60,,2014,249 000 km,1 969 cm3,Diesel,181 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,,,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-bezwypadkowy-serwisowany-ID6GmWZt.html
Volvo V90 B5 D AWD Ultimate Bright,185900,PLN,Firma,Volvo,V90,B5 D AWD Ultimate Bright,2021,72 000 km,1 969 cm3,Diesel,235 KM,Kombi,Automatyczna,5,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v90-awd-b5-salon-polska-1-wl-masaze-kamery-360-wentylowane-ID6GmwJX.html
Volvo V60,215900,PLN,Prywatne,Volvo,V60,,2021,52 505 km,1 969 cm3,Benzyna,420 KM,Kombi,Automatyczna,5,5,Srebrny,Używane,Tak,4x4 (dołączany automatycznie),,Tak,,,https://www.otomoto.pl/osobowe/oferta/volvo-v60-volvo-v60-t8-recherge-awd-polestar-420km-plug-in-hybrid-kamery-360-ID6GlTgB.html
Volvo XC 40 T3 R-Design,125000,PLN,Prywatne,Volvo,XC 40,T3 R-Design,2020,59 679 km,1 477 cm3,Benzyna,163 KM,SUV,Manualna,5,5,Czerwony,Używane,Tak,Na przednie koła,7 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-40-volvo-xc40-od-osoby-prywatnej-serwisowany-ID6GoohS.html
Volvo XC 90 D4 FWD Momentum 7os,135000,PLN,Prywatne,Volvo,XC 90,D4 FWD Momentum 7os,2018,201 000 km,1 969 cm3,Diesel,190 KM,SUV,Automatyczna,5,7,Brązowy,Używane,Tak,Na przednie koła,6 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-90-volvo-xc-90-ID6Ggroo.html
Volvo V40 2.0 T Sport,9700,PLN,Prywatne,Volvo,V40,2.0 T Sport,2003,229 684 km,1 948 cm3,Benzyna,163 KM,Kombi,Manualna,5,5,Fioletowy,Używane,Tak,Na przednie koła,10 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/volvo-v40-2-0t-163km-ID6GmwHi.html
Volvo XC 60 D4 Drive-E R-Design Kinetic,61999,PLN,Prywatne,Volvo,XC 60,D4 Drive-E R-Design Kinetic,2014,204 445 km,1 969 cm3,Diesel,181 KM,SUV,Manualna,5,5,Czarny,Używane,Tak,Na przednie koła,4 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/volvo-xc-60-r-desing-navi-climatronik-oplacony-z-niemiec-ID6GoohK.html
