Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
RAM 1500,132000,PLN,Firma,RAM,1500,,2022,48 322 km,5 700 cm3,Benzyna,395 KM,SUV,Automatyczna,4,5,Biały,Używane,,4x4 (dołączany automatycznie),,,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-2022-5-7l-4x4-laramie-od-ubezpieczalni-ID6GloOM.html
RAM 1500 5.7 Crew Cab Limited,548800,PLN,Firma,RAM,1500,5.7 Crew Cab Limited,2024,20 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,5,Bordowy,Nowe,,4x4 (dołączany ręcznie),21 l/100km,,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-limited-night-produkcja-2024-rambox-dzielona-klapa-dealer-ram-ID6Gmh0f.html
RAM 1500 Crew Cab Laramie,163467,PLN,Firma,RAM,1500,Crew Cab Laramie,2017,188 000 km,2 988 cm3,Diesel,244 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany ręcznie),"12,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-dodge-ram-1500-diesel-ID6GlTB2.html
RAM 1500 Crew Cab Shortbed Laramie,137900,PLN,Prywatne,RAM,1500,Crew Cab Shortbed Laramie,2016,98 300 km,5 654 cm3,Benzyna,390 KM,SUV,Automatyczna,4,6,Brązowy,Używane,,,,,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-laramie-ID6Gp0m5.html
RAM 1500,159900,PLN,Firma,RAM,1500,,2018,46 400 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,6,Niebieski,Używane,,4x4 (dołączany ręcznie),,,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-5-7-hemi-lift-nadwozia-2-6-osobowy-skory-ID6Ga7RB.html
RAM 1500 Crew Cab Laramie,192000,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2019,97 273 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Szary,Używane,Tak,Na tylne koła,"18,10 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-laramie-crew-cab-sport-ID6Gid60.html
RAM 1500 5.7 Crew Cab Longbed Longhorn Chrome,205000,PLN,Prywatne,RAM,1500,5.7 Crew Cab Longbed Longhorn Chrome,2019,99 142 km,5 654 cm3,Benzyna,399 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-longhorn-crew-cab-longbed-4x4-ID6GnlkV.html
RAM 1500 Crew Cab Shortbed Laramie,235000,PLN,Prywatne,RAM,1500,Crew Cab Shortbed Laramie,2020,95 516 km,5 654 cm3,Benzyna,401 KM,SUV,Automatyczna,4,5,Czarny,Używane,Tak,4x4 (dołączany automatycznie),"21,40 l/100km",Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-ram-1500-laramie-crew-cab-sport-4x4-fuel-rough-country-ID6GnkKq.html
RAM 1500 5.7 Crew Cab Shortbed Bighorn Chrome,175000,PLN,Prywatne,RAM,1500,5.7 Crew Cab Shortbed Bighorn Chrome,2019,79 000 km,5 654 cm3,Benzyna+LPG,399 KM,SUV,Automatyczna,4,5,Biały,Używane,Tak,4x4 (dołączany automatycznie),21 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/ram-1500-pierwszy-wlasciciel-w-polsce-ID6Ff4LT.html
RAM 1500 Crew Cab Laramie,129900,PLN,Prywatne,RAM,1500,Crew Cab Laramie,2017,81 000 km,2 988 cm3,Diesel,244 KM,SUV,Automatyczna,4,5,Szary,Używane,Tak,4x4 (dołączany automatycznie),"12,10 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/ram-1500-po-serwisie-bardzo-zadbany-bogate-wyposazenie-ID6FQL1L.html
