Offer Title,Price,Currency,Offered By,Brand,Model,Version,Year,Mileage,Engine Capacity,Fuel Type,Power,Body Type,Transmission,Number of Doors,Number of Seats,Color,Condition,Registration Number,Drive,City Fuel Consumption,Registered in Poland,Accident Free,Tuning,Car Link
Bentley Continental Flying Spur,1499000,PLN,Firma,Bentley,Continental Flying Spur,,2021,5 000 km,3 996 cm3,Benzyna,550 KM,Sedan,Automatyczna,4,5,Niebieski,Nowe,Tak,4x4 (stały),"16,50 l/100km",Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-bentley-flying-spur-v8-first-edition-ID6E4bXN.html
Bentley Bentayga,1570000,PLN,Firma,Bentley,Bentayga,,2023,8 500 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,5,Niebieski,Używane,,4x4 (dołączany automatycznie),,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-bentley-bentayga-azure-v8-ID6FNsla.html
Bentley Continental GT W12,249900,PLN,Firma,Bentley,Continental GT,W12,2011,168 000 km,5 998 cm3,Benzyna,575 KM,Coupe,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),22 l/100km,Tak,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-v12-575km-pierwszy-wlasciciel-super-stan-203170-vat-ID6GrzVE.html
Bentley Bentayga V8,744900,PLN,Firma,Bentley,Bentayga,V8,2023,9 213 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,,Czarny,Używane,,4x4 (stały),"15,60 l/100km",,,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-ID6GxDGN.html
Bentley Continental GT Speed,349000,PLN,Firma,Bentley,Continental GT,Speed,2014,48 700 km,5 998 cm3,Benzyna,625 KM,Kabriolet,Automatyczna,2,4,Czarny,Używane,Tak,4x4 (stały),22 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-bentley-continental-gt-speed-ID6FXK53.html
Bentley Continental Flying Spur V8 S,449900,PLN,Firma,Bentley,Continental Flying Spur,V8 S,2018,33 884 km,3 993 cm3,Benzyna,528 KM,Sedan,Automatyczna,4,5,Granatowy,Używane,,4x4 (stały),15 l/100km,Tak,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-bentley-continental-flying-spur-v8-s-ID6Gl3Qs.html
Bentley Continental GT Speed,229999,PLN,Prywatne,Bentley,Continental GT,Speed,2008,47 500 km,5 998 cm3,Benzyna,625 KM,Kabriolet,Automatyczna,2,,Czarny,Używane,Tak,4x4 (stały),22 l/100km,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-gt-gtc-2008r-6-0l-v12-cabrio-jak-nowy-maly-przebieg-ID6GuiDj.html
Bentley Continental Flying Spur,1650000,PLN,Firma,Bentley,Continental Flying Spur,,2022,9 332 km,3 996 cm3,Benzyna,,Sedan,,,,Szary,Używane,Tak,,,,,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-flying-spur-v8-s-ID6G95q0.html
Bentley Bentayga S,1480000,PLN,Firma,Bentley,Bentayga,S,2023,1 000 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,7,Czarny,Używane,,4x4 (stały),"15,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-s-v8-touring-naim-comfort-7-miejsc-ID6Gts9V.html
Bentley Bentayga S,1463700,PLN,Firma,Bentley,Bentayga,S,2022,44 km,3 996 cm3,Benzyna,550 KM,SUV,Automatyczna,5,5,Szary,Nowe,,4x4 (dołączany automatycznie),"15,60 l/100km",,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-bentayga-bentley-bentayga-v8-s-mulliner-entertainment-22-carbon-nowy-0km-ID6FDdRv.html
Bentley Continental Flying Spur,1537500,PLN,Firma,Bentley,Continental Flying Spur,,2023,42 km,3 996 cm3,Benzyna,550 KM,Sedan,Automatyczna,4,,Czarny,Nowe,,,,,Tak,,https://www.otomoto.pl/osobowe/oferta/bentley-continental-flying-spur-bentley-flying-spur-s-v8-czarny-braz-mulliner-naim-monitory-ID6G0Qby.html
